id,region,event,author,dynasty,keyword,poemtype,poemid,authorid,province,city,county
6594,四川,戏作花卿歌,杜甫,唐,,古风,31510,17270,四川,绵阳市,涪城区
6595,四川,入奏行赠西山检察使窦侍御,杜甫,唐,,古风,31403,17270,四川,绵阳市,涪城区
6598,四川,授杜济东川防禦使制,常衮,唐,,文,1368335,15235,四川,绵阳市,梓潼县
6599,四川,忆玉箫,韦皋,中唐,,绝句,10585,21369,四川,绵阳市,梓潼县
6424,四川,唐故剑南东川节度副大使知节度事管内支度营田观察处置等使正议大夫持节梓州诸军事守梓州刺史兼御史大夫护军赐紫金鱼袋赠礼部尚书卢公神道碑铭,权德舆,中唐,,四言诗,1369716,15294,四川,绵阳市,梓潼县
3913,四川,唐故剑南东川节度副大使知节度事管内支度营田观察处置静戎军等使光禄大夫检校尚书左仆射使持节梓州诸军事兼梓州刺史御史大夫郑国公赠司空严公神道碑铭,权德舆,中唐,,四言诗,1369717,15294,四川,绵阳市,梓潼县
6600,四川,浔阳岁暮送徐十九景威游潞府序,苻载,中唐,,文,1373562,19128,四川,绵阳市,梓潼县
6601,四川,银青光禄大夫检校礼部尚书使持节梓州诸军事兼梓州刺史御史大夫充剑南东川节度副大使知节度事管内观察处置静戎军等使上柱国长乐县开国公食邑一千五百户赠吏部尚书冯公神道碑铭,王起,唐,,文,1372191,18671,四川,绵阳市,梓潼县
6602,四川,武德军节度使徐延琼德政碑,郑艺,唐,,文,1377548,101339,四川,绵阳市,梓潼县
6604,四川,唐义成军节度郑滑颍等州观察处置等使金紫光禄大夫检校尚书右仆射使持节滑州诸军事兼滑州刺史御史大夫上柱国袭封密国公食邑三千户高公德政碑,崔郾,中唐,,文,1374278,15309,四川,绵阳市,梓潼县
6636,四川,赐孟知祥诏,后唐明宗,后唐,,文,1362641,14684,四川,绵阳市,梓潼县
6603,四川,陕虢观察使卢公墓志铭,穆员,唐,,文,1375671,19017,四川,绵阳市,涪城区
6606,四川,贺捉获刘辟等表,张仲素,中唐,,文,1372217,15310,四川,绵阳市,梓潼县
6607,四川,赠僧五首 清闲上人,白居易,唐,,绝句,13172,18804,四川,绵阳市,梓潼县
6608,四川,哭王质夫,白居易,唐,,古风,14923,18804,四川,绵阳市,梓潼县
6609,四川,代李侍郎论兵表,吕温,中唐,,文,1371894,14605,四川,绵阳市,梓潼县
6610,四川,寄和东川杨尚书慕巢兼寄西川继之二公近从弟兄情分偏睦早忝游旧因成是诗,刘禹锡,中唐,,律诗,17326,14603,四川,绵阳市,梓潼县
6611,四川,唐故宣歙池等州都团练观察处置使宣州刺史兼御史中丞赠左散骑常侍王公神道碑,刘禹锡,中唐,,文,1371621,14603,四川,绵阳市,梓潼县
6612,四川,大理评事杨君文集后序,柳宗元,中唐,,文,1371029,17578,四川,绵阳市,梓潼县
6613,四川,先君石表阴先友记,柳宗元,中唐,,文,1371219,17578,四川,绵阳市,梓潼县
6446,四川,送任畹及第归蜀中觐亲,姚合,唐,,律诗,39939,14610,四川,绵阳市,梓潼县
6614,四川,授李逢吉剑南节度使制,宪宗皇帝,中唐,,文,1361466,14614,四川,绵阳市,梓潼县
6615,四川,招谕剑南诸州诏,宪宗皇帝,中唐,,文,1361491,14614,四川,绵阳市,梓潼县
6616,四川,戏柳棠,杨汝士,中唐,,绝句,32976,17405,四川,绵阳市,梓潼县
6637,四川,从蜀后主幸秦川上梓潼山,王仁裕,五代,,律诗,7737,18527,四川,绵阳市,梓潼县
6638,四川,景星观记,殷观,南唐,,文,1377394,101331,四川,绵阳市,梓潼县
6639,四川,送修武郑主簿纠郡梓潼兼寄王舍人八韵,徐铉,五代至宋初,,排律,493727,15869,四川,绵阳市,梓潼县
5749,四川,弹奏山南西道两税外草状,元稹,中唐,,文,1372474,14615,四川,绵阳市,梓潼县
6617,四川,丞相邹平公新置资福院记,李德裕,唐,,文,1374002,16661,四川,绵阳市,梓潼县
6618,四川,好道庙记,段成式,唐,,文,1375746,17780,四川,绵阳市,梓潼县
6619,四川,唐故宣州观察使御史大夫韦公墓志铭,杜牧,唐,,四言诗,1374921,17274,四川,绵阳市,梓潼县
4612,四川,唐故灞陵骆处士墓志铭,杜牧,唐,,文,1374928,17274,四川,绵阳市,梓潼县
6620,四川,迎寄韩鲁州,李商隐,唐,,律诗,28880,16489,四川,绵阳市,梓潼县
6621,四川,赴职梓潼留别畏之员外同年,李商隐,唐,,律诗,28936,16489,四川,绵阳市,梓潼县
6622,四川,留赠畏之,李商隐,唐,,律诗,28955,16489,四川,绵阳市,梓潼县
6623,四川,张恶子庙,李商隐,唐,,绝句,28645,16489,四川,绵阳市,梓潼县
6624,四川,留赠畏之,李商隐,唐,,绝句,28707,16489,四川,绵阳市,梓潼县
6625,四川,留赠畏之,李商隐,唐,,绝句,28708,16489,四川,绵阳市,梓潼县
6627,四川,道士胡君新井碣铭,李商隐,唐,,四言诗,1375574,16489,四川,绵阳市,梓潼县
6628,四川,为山南薛从事谢辟启,李商隐,唐,,文,1375488,16489,四川,绵阳市,梓潼县
6629,四川,雨灾减放税钱德音,武宗皇帝,唐,,文,1361966,14648,四川,绵阳市,梓潼县
6640,四川,大宋故尚书户部郎中王君墓志铭,徐铉,五代至宋初,,文,1146028,15869,四川,绵阳市,梓潼县
3163,四川,授卢商东川节度使制,封敖,唐,,文,1374386,14450,四川,绵阳市,梓潼县
6630,四川,岭南节度使韦公神道碑,萧邺,唐,,文,1375119,19506,四川,绵阳市,梓潼县
6631,四川,梓潼移江记,孙樵,唐,,文,1375905,14233,四川,绵阳市,梓潼县
6632,四川,龙多山记,孙樵,唐,,文,1375906,14233,四川,绵阳市,梓潼县
6488,四川,上亭驿,罗隐,唐末,,绝句,826640,19207,四川,绵阳市,梓潼县
6633,四川,授高璩剑南东川节度使制,懿宗皇帝,唐,,文,1362093,14659,四川,绵阳市,梓潼县
6634,四川,祭司勋孙郎中,黄滔,晚唐,,文,1376609,21690,四川,绵阳市,梓潼县
6497,四川,谒梓潼张恶子庙,王铎,唐,,律诗,8920,18710,四川,绵阳市,梓潼县
6635,四川,梓潼岁暮,郑谷,唐末,,律诗,39299,20907,四川,绵阳市,梓潼县
6507,四川,授刘崇望东川节度使制,吴融,唐末,,文,1376489,13770,四川,绵阳市,梓潼县
6641,四川,蛇赋,吴淑,北宋,,辞赋,1147868,23772,四川,绵阳市,梓潼县
6642,四川,八月梓州奏广化寺池莲五茎各开二花,夏竦,北宋,,律诗,193329,24192,四川,绵阳市,梓潼县
6643,四川,颍州莲华漏铭,夏竦,北宋,,文,1153874,24192,四川,绵阳市,梓潼县
6644,四川,吕士龙可卫尉少卿制,胡宿,北宋,,文,1155898,29802,四川,绵阳市,梓潼县
6645,四川,送龙图燕待制出守梓潼,宋庠,北宋,,律诗,106804,24786,四川,绵阳市,梓潼县
6646,四川,次梓潼,宋祁,北宋,,律诗,104912,24788,四川,绵阳市,梓潼县
6647,四川,王侍读启,宋祁,北宋,,文,1157680,24788,四川,绵阳市,梓潼县
6648,四川,梓潼县主簿宋文质可国子监丞致仕制,欧阳修,北宋,,文,1160453,28466,四川,绵阳市,梓潼县
6649,四川,兵部郎中皇甫泌男称可将作监主簿制,欧阳修,北宋,,文,1160462,28466,四川,绵阳市,梓潼县
6650,四川,皇从弟故推诚保顺翊戴功臣安静军节度使梓州管内观察处置等使金紫光禄大夫检校尚书右仆射使持节梓州诸军事梓州刺史兼御史大夫上柱国天水郡开国公食邑六千六百户食实封二千一百户赠太尉追封永嘉郡王墓志铭,张方平,北宋,,文,1163574,25657,四川,绵阳市,梓潼县
6651,四川,皇第三女封安寿公主制,宋仁宗,北宋,,文,1166470,29840,四川,绵阳市,梓潼县
6652,四川,霹雳,文同,北宋,,古风,60513,26313,四川,绵阳市,梓潼县
6653,四川,祭梓潼神文,文同,北宋,,文,1169942,26313,四川,绵阳市,梓潼县
6654,四川,赐德妃苗氏等茶药诏,王圭,北宋,,文,1170282,28476,四川,绵阳市,梓潼县
6655,四川,库部员外郎知临江军范君墓志铭,曾巩,北宋,,文,1173338,27305,四川,绵阳市,梓潼县
6656,四川,送周尹郎中守梓潼,苏颂,北宋,,律诗,137642,29870,四川,绵阳市,梓潼县
6657,四川,赐起复正议大夫知枢密院事安寿上表辞免恩命不允诏,苏颂,北宋,,文,1174091,29870,四川,绵阳市,梓潼县
6658,四川,赐起复正议大夫知枢密院事安寿上第三表辞免起复恩命许终丧制允诏,苏颂,北宋,,文,1174111,29870,四川,绵阳市,梓潼县
6659,四川,奏举人前陕州陕县尉常景可光禄寺丞奏举人前晋州赵城县令安寿可著作佐郎制,苏颂,北宋,,文,1174480,29870,四川,绵阳市,梓潼县
6660,四川,宋故南阳县君宇文夫人墓志铭,吴执中,北宋,,文,1164688,86402,四川,绵阳市,梓潼县
6882,四川,嵩岳闻笙,刘希夷,初唐,,古风,16489,13148,四川,绵阳市,梓潼县
6883,四川,送孟世功,吴芾,宋,,律诗,101641,25062,四川,绵阳市,梓潼县
6884,四川,题书斋,刘沧,唐,,律诗,16577,13239,四川,绵阳市,梓潼县
6885,四川,郊庙歌辞 享惠昭太子庙乐章 迎俎酌献,李逢吉,中唐,,四言诗,28407,15293,四川,绵阳市,梓潼县
6886,四川,洛中二首,杜牧,唐,,绝句,32019,17274,四川,绵阳市,梓潼县
6887,四川,还程彦举诗卷,吴儆,南宋,,律诗,102759,25114,四川,绵阳市,梓潼县
6888,四川,冬至四绝,刘克庄,南宋,,绝句,86255,25254,四川,绵阳市,梓潼县
6889,四川,齐安郡中偶题二首,杜牧,唐,,绝句,31966,17274,四川,绵阳市,梓潼县
6890,四川,溪晚凉,李贺,中唐,,古风,27926,17089,四川,绵阳市,梓潼县
6891,四川,宫词,花蕊夫人徐氏,前蜀,,绝句,33649,19321,四川,绵阳市,梓潼县
6892,四川,杂曲歌辞,李嶷,唐,,乐府曲辞,30356,16590,四川,绵阳市,梓潼县
6893,四川,品令 闻莺,刘辰翁,宋末元初,,词,91113,36803,四川,绵阳市,梓潼县
6894,四川,和吴教授投赠二首,刘克庄,南宋,,律诗,88379,25254,四川,绵阳市,梓潼县
6895,四川,奉酬窦郎中早入省苦寒见寄,杨巨源,中唐,,古风,32904,17365,四川,绵阳市,梓潼县
6896,四川,夜行船,王嵎,南宋,,词,75744,29958,四川,绵阳市,梓潼县
6897,四川,杂兴,刘克庄,南宋,,古风,89835,25254,四川,绵阳市,梓潼县
6912,四川,登绵州富乐山别李道士策,薛曜,武周,,律诗,51679,19689,四川,绵阳市,涪城区
6913,四川,河州刺史冉府君神道碑,张说,唐,,文,1364778,15153,四川,绵阳市,涪城区
6914,四川,授阿史那承献特进制,苏颋,唐,,文,1365120,19372,四川,绵阳市,涪城区
6915,四川,大唐故右武卫将军上柱国乙速孤府君碑铭,刘宪,初唐,,四言诗,1364852,13131,四川,绵阳市,涪城区
5726,四川,亳州录事参军事上骑都尉冯府君纪孝碑,阎朝隐,初唐,,文,1364431,20864,四川,绵阳市,涪城区
6916,四川,桃源,李白,盛唐,,绝句,826337,15188,四川,绵阳市,涪城区
6917,四川,上安州裴长史书,李白,盛唐,,文,1366907,15188,四川,绵阳市,涪城区
6918,四川,晋侍中右光禄大夫本州大中正西平靖侯颜公大宗碑,颜真卿,唐,,文,1366820,21650,四川,绵阳市,涪城区
6919,四川,秘书省著作郎夔州都督长史上护军颜公神道碑,颜真卿,唐,,文,1366826,21650,四川,绵阳市,涪城区
3286,四川,京兆尹御史中丞梓遂杭三州刺史剑南东川节度使杜公神道碑铭,颜真卿,唐,,文,1366842,21650,四川,绵阳市,涪城区
6920,四川,京兆尹兼中丞杭州刺史剑南东川节度使杜公墓志铭,颜真卿,唐,,文,1366846,21650,四川,绵阳市,涪城区
6921,四川,王命,杜甫,唐,,律诗,30626,17270,四川,绵阳市,涪城区
6922,四川,城上,杜甫,唐,,律诗,30894,17270,四川,绵阳市,涪城区
6923,四川,陪王汉州留杜绵州泛房公西湖,杜甫,唐,,律诗,31079,17270,四川,绵阳市,涪城区
6924,四川,巴西闻收宫阙送班司马入京,杜甫,唐,,律诗,30606,17270,四川,绵阳市,涪城区
6925,四川,又送,杜甫,唐,,律诗,30559,17270,四川,绵阳市,涪城区
3291,四川,八哀诗,杜甫,唐,,古风,31411,17270,四川,绵阳市,涪城区
6930,四川,送绵州李司马秩满归京因呈李兵部,岑参,唐,,律诗,22467,14000,四川,绵阳市,涪城区
6931,四川,朝云引,郎大家宋氏,唐,,古风,39031,20475,四川,绵阳市,涪城区
6932,四川,郜国大长公主别馆安置敕,李适,中唐,,文,1361363,15265,四川,绵阳市,涪城区
6933,四川,绵州越王楼即事,乔琳,中唐,,律诗,15791,12601,四川,绵阳市,涪城区
6934,四川,送史判官奏事之灵武兼寄巴西亲故,刘长卿,中唐,,古风,16382,13340,四川,绵阳市,涪城区
6423,四川,唐故通议大夫守户部尚书兼御史大夫持节充朔方镇西北庭兴平陈郑等州行营兵马及河中节度都统处置使兼管内观察使权知绛州刺史赐紫金鱼袋赠扬州大都督府李公神道碑铭,权德舆,中唐,,四言诗,4053,15294,四川,绵阳市,涪城区
6935,四川,大唐浙江西道都团练观察等使润州刺史兼御史大夫河东郡公薛公先庙碑铭,权德舆,中唐,,四言诗,1369713,15294,四川,绵阳市,涪城区
6937,四川,别柳由庾序,欧阳詹,中唐,,文,1371349,17721,四川,绵阳市,涪城区
6938,四川,授王叔政洪州别驾等制,崔嘏,唐,,文,1374352,14568,四川,绵阳市,涪城区
6939,四川,灵应庙记,韦昌谋,唐,,文,1376473,101183,四川,绵阳市,涪城区
6940,四川,相国崔公墓志铭,穆员,唐,,文,1375668,19017,四川,绵阳市,涪城区
6941,四川,论讨吐蕃事宜疏,王涯,中唐,,文,1368941,18500,四川,绵阳市,涪城区
6942,四川,蜀绵州越王楼诗,樊宗师,中唐,,古风,50974,17627,四川,绵阳市,涪城区
6943,四川,南阳樊绍述墓志铭,韩愈,中唐,,文,1370773,21679,四川,绵阳市,涪城区
6944,四川,杂曲歌辞,白居易,唐,,词,12574,18804,四川,绵阳市,涪城区
6945,四川,尚书户部侍郎王君先太夫人河间刘氏志文,柳宗元,中唐,,文,1371225,17578,四川,绵阳市,涪城区
6946,四川,唐故尚书户部郎中魏府君墓志,柳宗元,中唐,,文,1371228,17578,四川,绵阳市,涪城区
2899,四川,唐故京兆府盩厔县尉元君墓志铭,元稹,中唐,,文,1372523,14615,四川,绵阳市,涪城区
6947,四川,酬绵州于中丞使君见寄,许浑,唐,,律诗,20330,19980,四川,绵阳市,涪城区
6948,四川,和绵州于中丞登越王楼作,李汶濡,唐,,律诗,26722,,四川,绵阳市,涪城区
6949,四川,贺生擒衡州草贼邓裴表,杜牧,唐,,文,1374846,17274,四川,绵阳市,涪城区
6950,四川,辱绵州于中丞书信,李群玉,唐,,律诗,29509,17008,四川,绵阳市,涪城区
6951,四川,夏杪登越王楼临涪江望雪山寄朝中知友,于兴宗,唐,,律诗,4833,12625,四川,绵阳市,涪城区
6626,四川,梓潼望长卿山至巴西复怀谯秀,李商隐,唐,,绝句,28736,16489,四川,绵阳市,涪城区
6953,四川,梓州道兴观碑铭,李商隐,唐,,四言诗,1375572,16489,四川,绵阳市,涪城区
6954,四川,上河东公谢辟启,李商隐,唐,,文,1375512,16489,四川,绵阳市,涪城区
6955,四川,和于中丞登越王楼见寄,卢求,唐,,律诗,11084,13471,四川,绵阳市,涪城区
6956,四川,和绵州于中丞登越王楼作,薛蒙,唐,,律诗,51648,19712,四川,绵阳市,涪城区
6477,四川,送崔学士赴东川,薛能,唐,,律诗,51435,19677,四川,绵阳市,涪城区
6957,四川,送李潜归绵州觐省,姚鹄,唐,,律诗,40270,14144,四川,绵阳市,涪城区
6958,四川,和绵州于中丞登越王楼作,李邺,唐,,律诗,26784,17136,四川,绵阳市,涪城区
6960,四川,宋州刺史厅壁记,顾况,唐,,文,1370150,21659,四川,绵阳市,游仙区
6961,四川,朔方河东河西陇右节度使御史大夫赠兵部尚书太子太师清源公王府君神道碑铭,元载,中唐,,文,1367324,12938,四川,绵阳市,游仙区
6962,四川,盐池记,梁肃,中唐,,文,1369990,17626,四川,绵阳市,游仙区
6963,四川,大唐银青光禄大夫检校司徒同中书门下平章事太清宫及度支诸道盐铁转运等使崇文馆大学士上柱国岐国公杜公淮南遗爱碑铭,权德舆,中唐,,四言诗,1369709,15294,四川,绵阳市,游仙区
6965,四川,魏城入贼路状,李德裕,唐,,文,1373848,16661,四川,绵阳市,游仙区
6966,四川,任畹李丕与臣状共三道,李德裕,唐,,文,1373868,16661,四川,绵阳市,游仙区
6967,四川,魏博节度使田布碑,庾承宣,中唐,,文,1371705,15018,四川,绵阳市,游仙区
6968,四川,夔州都督府记,李贻孙,唐,,文,1370446,17102,四川,绵阳市,游仙区
6969,四川,辅国大将军行左神策军将军知军事检校右散骑常侍兼御史大夫义阳郡王食实封二百户赠越州都督刑部尚书苻公神道碑铭,李宗闵,唐,,四言诗,1374122,16563,四川,绵阳市,游仙区
5759,四川,魏城逢故人,罗隐,唐末,,律诗,38157,19207,四川,绵阳市,游仙区
6970,四川,父祖家传,苏舜钦,北宋,,文,1164432,29828,四川,绵阳市,游仙区
6971,四川,许迥传,蔡襄,北宋,,文,1168168,29849,四川,绵阳市,游仙区
6972,四川,秘书丞陈君墓志铭,文同,北宋,,文,1169918,26313,四川,绵阳市,游仙区
6973,四川,奉使回奏十事状,吕陶,北宋,,文,1180901,23614,四川,绵阳市,游仙区
6978,四川,李君墓志铭,李新,北宋,,文,1210526,27344,四川,绵阳市,游仙区
6979,四川,乞召人户于女池煎盐置场收买奏,陶节夫,宋,,文,1207035,35067,四川,绵阳市,游仙区
6980,四川,次韵元量贶诗,王安中,宋,,律诗,525459,29971,四川,绵阳市,游仙区
6981,四川,送孙太冲守怀安,勾龙如渊,宋,,绝句,57823,25037,四川,绵阳市,游仙区
4191,四川,与成都帅卢尚书书,宇文粹中,南宋,,文,1215850,24526,四川,绵阳市,游仙区
6982,四川,苏子美家传跋,樊汝霖,北宋,,文,1238308,88243,四川,绵阳市,游仙区
6983,四川,安岳县修学记,唐文若,宋,,文,1243966,25070,四川,绵阳市,游仙区
6984,四川,诫谕四川帅臣监司诏,宋高宗,南宋,,文,1246994,32769,四川,绵阳市,游仙区
6985,四川,宋故兴州教授文府君夫人范氏墓志铭,郭由中,北宋,,文,1238292,88239,四川,绵阳市,游仙区
6986,四川,浣花四老堂记,郭印,宋,,文,1215947,33385,四川,绵阳市,游仙区
6987,四川,盐泉,宋永孚,宋,,绝句,104181,,四川,绵阳市,游仙区
6994,四川,魏城道中,王质,南宋,,律诗,548779,30344,四川,绵阳市,游仙区
6995,四川,送王粹中教授入蜀,楼钥,南宋,,古风,245971,28622,四川,绵阳市,游仙区
539,四川,魏城县建通济桥记,尹商彦,南宋,蜀道,文,1282521,89350,四川,绵阳市,游仙区
6996,四川,知遂宁府奏劄,李壁,南宋,,文,1289887,27421,四川,绵阳市,游仙区
6997,四川,广惠仓,廖唐英,南宋,,古风,549622,25361,四川,绵阳市,游仙区
6998,四川,幽芳晚凉倚窗观稼,洪咨夔,南宋,,绝句,179922,29170,四川,绵阳市,游仙区
6999,四川,幽芳晚凉倚窗观稼,洪咨夔,南宋,,绝句,180579,29170,四川,绵阳市,游仙区
7000,四川,刘阁学墓志铭,真德秀,南宋,,文,1299144,30569,四川,绵阳市,游仙区
7001,四川,谯府君春墓志,魏了翁,南宋,,文,1298022,35522,四川,绵阳市,游仙区
7002,四川,荣州司户何君普墓志铭,魏了翁,南宋,,文,1298029,35522,四川,绵阳市,游仙区
7003,四川,隆州教授通直郎致仕谯君墓志铭,魏了翁,南宋,,文,1298057,35522,四川,绵阳市,游仙区
7004,四川,高凉洞题名记,冉木,南宋,,文,1302294,90178,四川,绵阳市,游仙区
7005,四川,魏城马南瑞以异香见贻且索诗为赋二首,毛麾,金,,律诗,716141,37177,四川,绵阳市,游仙区
7006,四川,魏城马南瑞以异香见贻且索诗为赋二首,毛麾,金,,律诗,716142,37177,四川,绵阳市,游仙区
7007,四川,春日寄题崔学士后渠书屋七首,李梦阳,明,,律诗,434051,50709,四川,绵阳市,游仙区
7008,四川,剑阁篇,欧大任,明,,古风,626358,48378,四川,绵阳市,游仙区
7027,四川,季眉观察出生挽诗索和久无以应适舟泊沅江因次吴南屏学博题仙亭倚醉图诗韵奉答兼寄南屏岳州,杨彝珍,清,,古风,318921,65219,四川,绵阳市,游仙区
7028,四川,凄凉犯 长椿寺作。时施淑人丧已三年，余亦将戒归矣,王拯,清,,词,1024291,67482,四川,绵阳市,游仙区
7029,四川,水调歌头,俞樾,清末,,词,702394,57783,四川,绵阳市,游仙区
7030,四川,姬人张端以五月四日生今年逢闰示以诗五首,李慈铭,晚清,,绝句,1111000,64706,四川,绵阳市,游仙区
7031,四川,悼亡绝句十四首,李慈铭,晚清,,绝句,1111656,64706,四川,绵阳市,游仙区
7032,四川,感事,蔡国琳,晚清,,律诗,566092,69954,四川,绵阳市,游仙区
7033,四川,魏城驿,胡薇元,清末民国初,,律诗,322447,74432,四川,绵阳市,游仙区
7034,四川,五福降中天 寿苏兼寿朝云，此八百年第一韵事也，戏和邓约斋前辈,赵熙,清末至民国,,词,363573,74536,四川,绵阳市,游仙区
7035,四川,探春慢 盐神祠，次石帚韵,周岸登,清末至民国,,词,362464,74556,四川,绵阳市,游仙区
7036,四川,咏史一百三十首,连横,民国初,,绝句,373248,74943,四川,绵阳市,游仙区
7037,四川,挽徐冬生孺人,王蘧常,清末至现当代,,绝句,1085817,69650,四川,绵阳市,游仙区
7038,四川,潘公舍人义荣当世第一流人也仆顷得金华私窃自喜将获从公之游洎至而公已云亡至今以为恨金元鼎出公往还诗帖因即公韵和数句于后姑以少见平生慕用之意云,吴芾,宋,,律诗,101787,25062,四川,绵阳市,游仙区
7039,四川,病中有感,吴芾,宋,,古风,101953,25062,四川,绵阳市,游仙区
7040,四川,独游西斋寄崔主簿,韦应物,中唐,,古风,10364,21277,四川,绵阳市,游仙区
6857,四川,寿范漕,吴泳,宋末元初,,律诗,102156,23762,四川,绵阳市,游仙区
7041,四川,真人行巴陵市太守怒其不避使案吏具其罪真人曰须酒醒耳顷忽失之但留诗曰,吕岩,中唐,,律诗,18274,13694,四川,绵阳市,游仙区
7042,四川,九日,张谔,唐,,律诗,24346,15678,四川,绵阳市,游仙区
7043,四川,上元日听太清宫步虚,张仲素,中唐,,排律,23269,15310,四川,绵阳市,游仙区
7044,四川,艾如张,李贺,中唐,,古风,27785,17089,四川,绵阳市,游仙区
7065,四川,冬夜宴临邛李录事宅序,陈子昂,唐初,,文,1364535,20887,四川,绵阳市,平武县
7066,四川,唐陈州宛邱县令高府君夫人河南宇文氏墓志铭,陈子昂,唐初,,文,1364556,20887,四川,绵阳市,平武县
7067,四川,东林寺碑,李邕,盛唐,,文,1365479,15165,四川,绵阳市,平武县
7068,四川,赠江油尉厅,李白,盛唐,,律诗,515152,15188,四川,绵阳市,平武县
7070,四川,升龙州为都督府诏,肃宗皇帝,盛唐,,文,1361005,13997,四川,绵阳市,平武县
7071,四川,为阆州王使君进论巴蜀安危表,杜甫,唐,,文,1367121,17270,四川,绵阳市,平武县
7072,四川,三奏量移官状,陆贽,中唐,,文,1369309,20898,四川,绵阳市,平武县
7073,四川,石士俭授龙州刺史制,白居易,唐,,文,1372654,18804,四川,绵阳市,平武县
7074,四川,潞州事宜状,李德裕,唐,,文,1373874,16661,四川,绵阳市,平武县
7075,四川,贺杨侍郎启,黄滔,晚唐,,文,1376577,21690,四川,绵阳市,平武县
7076,四川,祭崔补阙,黄滔,晚唐,,文,1376605,21690,四川,绵阳市,平武县
7077,四川,授梁思谦龙州刺史竹文晟成州剌史等制,薛廷圭,唐,,文,1376890,19652,四川,绵阳市,平武县
7101,四川,诸司吏迁转出官奏,曾布,北宋,,文,1185686,27317,四川,绵阳市,平武县
7270,四川,今年春旧令尹郑太公始老太夫人暨如太夫人并以齿肩随有差令子由南省出守夔州取道为三寿寿宛陵后山人日隆偕其甥颜孝廉文选抵余赋诗以命酌者余故籍太公宇下得七言近体二章,汪道昆,明,,律诗,1134762,51154,四川,绵阳市,平武县
7078,四川,谕兖郓群盗书,后唐庄宗,后唐,,文,1362574,16540,四川,绵阳市,平武县
7079,四川,诸司职掌宽用旧人奏,刘温叟,唐末宋初,,文,1145722,22986,四川,绵阳市,平武县
7080,四川,赵普拜昭文相制,宋太宗,北宋,,文,1146532,29677,四川,绵阳市,平武县
7081,四川,黄州谢上表,王禹偁,北宋,,文,1148308,29711,四川,绵阳市,平武县
7082,四川,黄州齐安永兴禅院记,王禹偁,北宋,,文,1148481,29711,四川,绵阳市,平武县
7083,四川,请建新麟州于岚州裴家山奏,杨偕,北宋,,文,1153178,27882,四川,绵阳市,平武县
7084,四川,送韩持国,梅尧臣,北宋,,古风,210076,28460,四川,绵阳市,平武县
7085,四川,观文殿大学士行兵部尚书西京留守赠司空兼侍中晏公神道碑铭,欧阳修,北宋,,文,1162600,28466,四川,绵阳市,平武县
7102,四川,免右仆射表,韩忠彦,北宋,,文,1190941,34449,四川,绵阳市,平武县
2373,四川,范忠宣公行状,李之仪,北宋,故道,文,1199940,27321,四川,绵阳市,平武县
4767,四川,权书,苏洵,北宋,,文,1165013,29837,四川,绵阳市,平武县
7086,四川,奉答詹叔过澶之旧州有作,韩维,北宋,,古风,244619,34428,四川,绵阳市,平武县
7087,四川,欲于旧州石桥作偶浯台以备游览先为五言,刘敞,北宋,,古风,498130,22923,四川,绵阳市,平武县
7088,四川,乞许张昪程戡致仕奏,赵瞻,北宋,,文,1170055,29868,四川,绵阳市,平武县
7089,四川,本朝政要策上,曾巩,北宋,,文,1173198,27305,四川,绵阳市,平武县
7090,四川,本朝政要策下,曾巩,北宋,,文,1173240,27305,四川,绵阳市,平武县
7091,四川,赐门下侍郎孙固上第二表乞致仕不允断来章批答,苏颂,北宋,,文,1174175,29870,四川,绵阳市,平武县
7092,四川,上英宗乞召侍从馆阁之臣奏,贾黯,北宋,,文,1177080,29876,四川,绵阳市,平武县
7093,四川,皇城使郭祥可知龙州制,刘攽,北宋,,文,1179021,22908,四川,绵阳市,平武县
7094,四川,奏乞宽王觌之罪,范纯仁,北宋,,文,1180178,29894,四川,绵阳市,平武县
7095,四川,又论王觌乞从文彦博等所言,范纯仁,北宋,,文,1180179,29894,四川,绵阳市,平武县
7096,四川,乞权留安焘李清臣劄子,刘挚,北宋,,文,1182305,22906,四川,绵阳市,平武县
7105,四川,言取人资格太严之弊奏,王岩叟,北宋,,文,1194840,29955,四川,绵阳市,平武县
7106,四川,论写字法,黄庭坚,北宋,,文,1197701,34455,四川,绵阳市,平武县
7107,四川,论杨畏除御史不当奏,刘安世,北宋,,文,1204258,24942,四川,绵阳市,平武县
7108,四川,推恩举到淹废之人诏,宋神宗,北宋,,文,1200203,32915,四川,绵阳市,平武县
7109,四川,诸路教阅保甲并隶尚书兵部诏,宋神宗,北宋,,文,1201415,32915,四川,绵阳市,平武县
7110,四川,乞察蔡确章惇等馀党阴谋奏,林旦,宋,,文,1190721,28210,四川,绵阳市,平武县
7111,四川,制胜楼,王延禧,宋,,排律,70911,29994,四川,绵阳市,平武县
6678,四川,请留安焘奏,王觌,宋,,文,1185852,30324,四川,绵阳市,平武县
7112,四川,汀州旧州城,陈轩,宋,,绝句,504977,35013,四川,绵阳市,平武县
7113,四川,答解元谢启,唐庚,北宋,,文,1213116,24980,四川,绵阳市,平武县
7271,四川,今年春旧令尹郑太公始老太夫人暨如太夫人并以齿肩随有差令子由南省出守夔州取道为三寿寿宛陵后山人日隆偕其甥颜孝廉文选抵余赋诗以命酌者余故籍太公宇下得七言近体二章,汪道昆,明,,律诗,1134763,51154,四川,绵阳市,平武县
