id,content,heritage_id,title,type,rx_time,region_code,project_num,latitude,longitude,region
26,"申报地区或单位：重庆市梁平县
　　
　　梁平癞子锣鼓是重庆市梁平县境内流传的一种民间器乐，起源年代已不可考。据清代该县文人蓝逸清的《竹枝词》记载，梁平癞子锣鼓应该在明清之际就已广为流传。
　　梁平癞子锣鼓的乐曲称为“锣鼓引子”，以“十八癞子”锣鼓的引子为代表。主要有“老癞子”、“花癞子”、“鸳鸯癞子”、“刁癞子”、“干癞子”、“重葫芦”、“南山网”等。其中十八癞子的主要曲目有《老癞子》、《佬癞子》、《花癞子》等。头与尾常用的曲目有《金银灯》、《战灵芝》、《急尾子》。在演奏过程中，一口气要打十八个段子，分别由三个段子组成一组，共六组。每组必有马锣开头的段子、钹开头的段子和大锣开头的段子。在此基础上，又发展为包括“金银灯”、“金银花”、“红绣鞋”等上百种锣鼓引子。
　　梁平癞子锣鼓的乐器有二鼓、马锣、钹、大锣、钩锣、镲子六种，乐队由五人组成，打马锣者兼打钩锣。梁平癞子锣鼓具有声音洪亮、气氛热烈、音韵起翘、耐人寻味等特点，常在节日盛会、开业庆典、生日礼仪、婚丧嫁娶等民俗活动中演奏，深受人民群众的喜爱。
　　目前一些艺人相继去世，现有艺人年岁已高，年轻人又不愿学打锣鼓，故锣鼓艺人日渐减少，只得将原有的乐班合并演奏。在此情势下，梁平癞子锣鼓濒临灭绝。",12559,梁平癞子锣鼓,传统音乐,2006(第一批),500000,Ⅱ-053_01_500228,29.556808,106.563288,重庆
30,"申报地区或单位：重庆市
　　
　　川剧流行于四川省、重庆市及云南、贵州、湖北省的部分地区，是中国西南部影响最大的地方剧种。它主要有高腔、胡琴、弹戏、昆曲、灯调五种声腔，是明末清初以来中国戏曲声腔剧种演变历史的一个缩影。明末清初，昆曲、弋阳腔、青阳腔、陕西梆子、湖北汉调、徽调等声腔流入四川，乾隆、嘉庆年间与当地的薅秧调、川江号子、地方小调、宗教音乐等逐渐融合，基本完成了外来声腔“四川化”的演变过程。辛亥革命前后，高腔、昆曲、胡琴、弹戏及四川本土的灯戏在同台演出过程中融为一体，形成“五腔共和”的川剧，一直延续至今。
　　川剧剧目丰富，有传统剧目和创作剧目六千余个，以《黄袍记》、《九龙柱》、《幽闺记》、《春秋配》、《东窗修本》、《五子告母》、《神农涧》、《情探》等为代表，其中不少是宋元南戏、元杂剧、明传奇与各种古老声腔剧种留存下来的经典剧目，具有很高的文学和历史价值。新中国成立后整理改编的《柳荫记》、《彩楼记》、《绣襦记》、《白蛇传》、《拉郎配》、《打红台》及改革开放时期改编、创作的《巴山秀才》、《变脸》、《死水微澜》等均产生了较大的社会影响，显示出川剧深厚的传统文化底蕴。
　　川剧分小生、旦角、生角、花脸、丑角5个行当，各行当均有自成体系的功法程序，尤以文生、小丑、旦角的表演最具特色，在戏剧表现手法、表演技法方面多有卓越创造，能充分体现中国戏曲虚实相生、遗形写意的美学特色。川剧表演生活气息浓郁，生动活泼，风趣幽默，为了更好地塑造人物，川剧艺人创造了变脸、藏刀、钻火圈、开慧眼等许多绝技，表演时火爆热闹，新奇有趣，形成川剧的一大特色。川剧五种声腔中，以曲牌体的高腔音乐最具创造性，其帮、打、唱相结合的结构形态使戏剧与音乐的结合达到了前所未有的高度，成为我国戏曲高腔音乐发展的杰出代表。
　　川剧具有巴蜀文化、艺术、历史、民俗等方面的研究和认知价值，在中国戏曲史及巴蜀文化发展史上具有十分独特的地位。近年来，川剧同其他各种地方戏曲一样出现了生存危机，观众减少，演出市场萎缩，经费不足，传承发展举步维艰，抢救、保护川剧的任务正严肃地摆在人们面前。",13160,川剧,传统戏剧,2006(第一批),500000,Ⅳ-012_01_500000,29.556808,106.563288,重庆
31,"申报地区或单位：重庆市秀山土家族苗族自治县
　　
　　秀山土家族苗族自治县位于四川盆地东南外缘的渝、湘、黔、鄂四省（市）结合部，这里“处蜀僻远”，自古以来一直是“百里阻荒”之地，秀山民歌便在这一地区长期流传，其源头可追溯到上古时代的巴渝歌舞，历史十分悠久。秀山民歌在发展过程中直接孕育了秀山花灯歌舞音乐，经初步普查，秀山民歌数量上千，单是秀山花灯歌曲就有二十四大调一千余首曲子。
　　秀山民歌可分为劳动歌、山歌、风俗歌、生活歌四大品类，以山歌《黄杨扁担》为突出代表。劳动歌包括薅草歌、船工号子、石工号子、农事歌，如《上田号》、《划船调》等；山歌包括对歌、盘歌、情歌等；风俗歌分为孝歌和婚嫁歌，如反映青年对封建包办婚姻不满情绪的《黄花草》等；生活时政歌包括一些反映现实生活的作品，如控诉旧社会抓兵罪恶的《抓壮丁》等。
　　秀山民歌属单声部民歌，多数作品节奏规整，绝大部分为徵调式，其次是羽调式、商调式和宫调式，还有少量的角调式。独唱、对唱时一般不用乐器伴奏，但薅草锣鼓表演时歌师傅需在锣鼓伴奏下对唱或轮唱。花灯歌曲的伴奏更为复杂，主要采用堂鼓、竹笛、大小唢呐、大筒等乐器，其中大筒系以蒙有蛇皮的竹筒配上竹竿材料的琴杆制成。秀山民歌中的衬词和衬腔很有特点，常用衬词如“吔哩吼”、“奴的娇”、“小情哥”、“哥呀哈里呀”等，风趣诙谐，地方性极强。除此以外，秀山民歌还特别喜欢用花来作衬字。衬腔的篇幅有长有短，运用方法也灵活多样。在长期流传过程中，秀山民歌培育出了许多优秀的歌手。一曲《黄杨扁担》曾让秀山民歌唱遍大江南北，赢得广泛的声誉。这一古老的艺术形式蕴含了诸多湘、黔地域文化的因子，在地方历史和民间艺术发展史等方面的研究中具有重要的参考价值。目前秀山民歌后继无人，濒临灭绝，积极展开抢救保护工作已成为相关部门的当务之急。
　　",12614,秀山民歌,传统音乐,2008(第二批),500000,Ⅱ-084_02_500241,29.556808,106.563288,重庆
36,"申报地区或单位：重庆市梁平县
　　
　　灯戏不仅是重庆、四川极富地方特色的民间小戏，而且是川剧的重要声腔之一。由于其演出多与春节、灯节、社火、庆坛等民俗活动结合在一起，所以形成小戏多、喜戏多、闹戏多的特点，一般场面大、情节复杂、人物众多的戏基本不演。
　　解放前梁平县又名梁山县，因此当地的地方戏被人们称为梁山灯戏，一直沿用至今。梁山灯戏源自民间的“玩灯”和“秧歌戏”，前者的舞蹈动作与后者的说唱表演形式结合而成。清代中期是梁山灯戏发展的鼎盛时期。现在，本地人也叫它“包头戏”(解放前，女角由男性扮演，俗称“包头”)、“端公戏”或“胖筒筒调”。
　　梁山灯戏的唱腔音乐主要有胖筒筒类的灯弦腔、徒歌类的神歌腔和俚曲类的小调，其中“梁山调”灯弦腔比较独特。梁山灯戏的表演特点为“嬉笑闹”与“扭拽跳”。其剧目相当丰富，总数在两百种以上，最具代表性的有《吃糠剪发》、《送京娘》、《湘子度妻》、《请长年》等，这些剧目大都改编自民间戏曲或民间故事。灯戏表演采用方言，唱词通俗自然，生动活泼，极富生活气息。此外，由于灯戏的娱乐性很强，情节夸张，矛盾突出，嬉闹诙谐，所以演员们表演起来往往动作夸张，带有舞蹈的特性，深受当地群众的喜爱。节庆盛会或者红白喜事，老百姓们总离不开灯戏。
　　川北灯戏明代开始流行于今南充的阆中、南部、仪陇、顺庆等地，与其他地区的灯戏一样，它也经历了由提灯、挂灯、玩灯、舞灯到灯戏的发展阶段。川北灯戏演出形式生动活泼，内容多歌颂正义，鞭挞丑恶，寓教化于嬉乐之中。其剧目一般以喜剧、闹剧为主，正剧、悲剧题材也多用喜剧表现。川北灯戏的表演粗犷简洁，诙谐通俗，载歌载舞，妙趣横生，唱词质朴健康，具有浓郁的乡土气息。因小戏多、喜剧多、闹剧多，故丑行在川北灯戏的表演中占有特殊地位。灯戏的丑行有男丑、女丑之分，男丑又叫小花脸、三花脸，女丑又叫彩旦、摇旦、婆。丑既扮反面人物，也扮正面人物和中间人物。在众多灯戏剧目中，半数以上少不了丑。川北灯戏由花灯歌舞发展而来，其中包含有川北山乡的民歌小调、清音、神歌、端公调，同时又吸取了陕西调、吴下补缸调等曲调。它有板式变化的正调类唱腔体系，也有曲牌联缀的唱腔，如《裁缝偷布》一剧，其唱腔就是由【太平年】、【金纽丝】、【银纽丝】、【卖鲜花】、【跌断桥】、【十里墩】、【花背弓】等曲牌连缀成的。板式与曲牌联唱也可综合使用于同一剧目中。川北灯戏的主要伴奏乐器是“胖筒筒”、胡琴，演奏时发出低沉浑厚的“嗡”音，所以又叫“嗡筒筒”，除此以外还有花灯锣鼓等，后又逐渐增加了二胡、笛子等乐器。川北灯戏的表演中融进了民间舞灯及木偶、皮影、杂技等技巧，用以刻画人物、表现情节。
　　目前，灯戏专业剧团的演出人员老化，会唱灯戏的老艺人已屈指可数，口传剧目大量流失。另外，灯戏用扬琴、笛子、琵琶、二胡等民乐伴奏，由于乐手流失，不得不采用电声乐器加民乐来“凑合”。年轻人受流行文化的影响，对传统的、民间的东西接受困难，灯戏的传承问题日益严重，面临失传的危险，亟待抢救和保护。",13336,灯戏（梁山灯戏）,传统戏剧,2006(第一批),500000,Ⅳ-077_01_500228,29.556808,106.563288,重庆
38,"申报地区或单位：重庆市酉阳土家族苗族自治县
　　
　　酉阳土家族苗族自治县襟楚带黔，扼湘渝要冲，是民族文化的交汇区和渝东南民歌的发源地。酉阳民歌即是在武陵山区特殊地理环境中，苗、汉、土家各民族文化融合衍变的产物，其源头可追溯到上古时代的巴渝歌舞。
　　目前已挖掘到的酉阳民歌大约有一千七百多首，其中最有特色、最具音乐价值的是号子，以黑水号子、楠木号子和井岗号子为代表。黑水号子分下秧号、栽秧号、薅秧号等；楠木号子分起号、上田号、溜溜号、长号等；井岗号子分晨号、中午号、下午号、晚上号、煞号等。酉阳各乡镇为大山所阻隔，民歌虽是同源传承，却在封闭中各自发展，由此造成号子一方一调的状况，不同地区的民歌音乐风格同中有异、异中有同。各地号子的高腔旋律中都出现从低到高的音程大跳，演唱时高音延长，同时还会采用边音。楠木号子和井岗号子在高音处以邻音级进来变化旋律，使音调更为丰满。黑水一带的号子用自创的绕音唱法演唱（实际出现弹音效果）高音，并用循环换气法增强音乐色彩。这些号子的共同特点在于音乐中隐含着苗歌的飞歌元素，但去掉了贵州苗歌的降3滑音，而增添了土家族、汉族的音乐成分。如此形成的酉阳号子独特音乐表现出清新悦耳的风格，自然流畅，别具特色。
　　除号子外，酉阳民歌还有山歌、儿歌、祭祀歌等多种类型。其中山歌旋律优美，歌词可即兴发挥，演唱时如遇到对手，此落彼起，往往竟日不休。其代表曲目有《不要愁来不要焦》、《太阳去了坡背凉》等。
　　酉阳是民歌的海洋，每到传统节日，各乡镇都要举办赛歌会。土家族只有语言没有文字，所以酉阳民歌承载着当地的社会历史、天文地理、风俗民情、知识技艺等内容，为民俗学、民族学、艺术学及地方历史文化等多学科多方面的研究提供了第一手鲜活的资料。目前，酉阳地区会唱民歌的老人多已作古，古老的民歌传承乏人，亟待抢救。
　　",12615,酉阳民歌,传统音乐,2008(第二批),500000,Ⅱ-085_02_500242,29.556808,106.563288,重庆
40,"申报地区或单位：重庆市梁平县
　　
　　搬运号子是在人力装卸、挑抬、推拉货物等重体力劳动中形成的一种民间歌曲形式，在集体性的运输劳动中，它可以起到统一步伐、调节呼吸、振奋情绪的作用。搬运号子大多没有固定唱词，往往一领众和或领和交叠，形成多声部的歌唱形式。
　　梁平抬儿调是流传于重庆市东北部梁平县境内的一种民间音乐形式，它产生于日常的生产劳动和民俗活动中，具体形成时间今已无从考证，但根据各方面状况判断，其发展历史应不少于五百年。
　　梁平抬儿调最初以一种劳动号子的形式存在，唱词通俗诙谐，音律畅快简洁，易于流传。经过几百年的发展，它逐渐成为一种民间哼唱的音乐形式。按功用分，梁平抬儿调包括三大类型的曲调：一是从事劳动、抬运重物时吼唱的“踏脚调”，它有吼有唱，欢快高亢，词句风趣幽默，是梁平抬儿调中流传最广、使用最多、内容最丰富的一种；二是抬花轿时采用的“四轿调”，它只吼不唱，但吼中仍有简洁的音律；三是抬送棺木时吼唱的“龙杠调”，它又叫“上山调”，有吼有唱，风格苍凉忧怨。除“四轿调”以外，梁平抬儿调的唱词一般为四句或八句，也有少数采用六句的，第一、二、四句押韵，第三句可押可不押。此外，梁平抬儿调还可以即兴编词，这大大增强了演唱的针对性。
　　梁平抬儿调既是抬工生产劳动过程中缓解疲劳、协调步伐的方式，也是当地民众生活中一种重要的娱乐形式，具有民俗学、民族音乐学等许多方面的研究价值。在长期流传过程中，梁平抬儿调的优秀演唱者不断涌现。
　　目前，先进生产工具的普及改变了旧时肩挑背磨的传统生产方式，在此情势下，梁平抬儿调逐渐失去了以往的生存环境，发展受阻。随着老抬工的相继离世，梁平抬儿调正面临彻底消亡的危险，保护传承工作迫在眉睫。",12642,搬运号子（梁平抬儿调）,传统音乐,2008(第二批),500000,Ⅱ-101_02_500228,29.556808,106.563288,重庆
44,"申报地区或单位：重庆市巫山县
　　
　　搬运号子是在人力装卸、挑抬、推拉货物等重体力劳动中形成的一种民间歌曲形式，在集体性的运输劳动中，它可以起到统一步伐、调节呼吸、振奋情绪的作用。搬运号子大多没有固定唱词，往往一领众和或领和交叠，形成多声部的歌唱形式。
　　龙骨坡抬工号子又称“抬帮号子”，是重庆市巫山县境内抬工劳动时所唱的一种歌谣，它起源于巫山县庙宇镇，至今已有上千年的历史。
　　龙骨坡抬工号子一般由数名或数十名身强力大的青壮年男子组合演唱，它按音乐速度可分为快腿号子和慢腿号子两大类。路面既平又宽、较好上腿时采用快腿号子，这种号子内容丰富，风趣幽默，曲调欢快高亢，代表曲目有《啄啄号子》、《倒采茶》等；山路崎岖、上陡下滑时采用慢腿号子，这种号子机动灵活，无固定歌词，多采用问答方式通报途中遇到的情况，代表曲目有《哟嗬号子》、《报号子》等。龙骨坡抬工号子由“尖子”负责领唱，“尖子”是抬工队伍中的灵魂人物，只有个人技术好、威望高、辈分年龄较长者才能获得这种地位，以领唱方式指挥队伍、协调步伐、控制行进速度。
　　龙骨坡抬工号子原始古朴、节奏规整、领和对称、速度平稳，仅领唱在每句的开头稍有变化，和者采用同样的曲调衬词伴和，一般在终止时才拉长节奏突然停顿，表示一段唱完另起一段或宣布休息。由于是群体合作，所以演唱时气氛热烈，声音洪亮，音韵起翘，显得意味深长，耐人咀嚼。龙骨坡抬工号子以师徒帮主传承为主要承沿途径。
　　龙骨坡抬工号子蕴涵了巫山人民特有的精神风貌、思维方式，它既是历史的见证，又是现实的反映，具有民俗学、心理学、民族音乐学等多方面的研究价值。随着现代生产工具特别是大型运输机械的出现，原来繁重的搬抬运输方式日渐减少，抬工号子失去生存环境，陷入濒危境地，亟待保护抢救。",12643,搬运号子（龙骨坡抬工号子）,传统音乐,2008(第二批),500000,Ⅱ-101_02_500237,29.556808,106.563288,重庆
48,,12664,苗族民歌,传统音乐,2014(第四批),500000,Ⅱ-109_04_500243,29.556808,106.563288,重庆
59,"申报地区或单位：重庆市
　　
　　龙舞，也称“舞龙”，民间又叫“耍龙”、“耍龙灯”或“舞龙灯”，在全国各地和各民族间广泛分布，其形式品种的多样，是任何其他民间舞都无法比拟的。早在商代的甲骨文中，已出现以数人集体祭龙求雨的文字；汉代董仲舒《春秋繁露》的记录中已有明确的各种舞龙求雨的记载；此后历朝历代的诗文中记录宫廷或民间舞龙的文字屡见不鲜。直至现在，龙舞仍是民间喜庆节令场合普遍存在的舞蹈形式之一。龙舞最基本的表现手段是其道具造型、构图变化和动作套路。根据龙形道具的扎制材料的不同，分为布龙、纱龙、纸龙、草龙、钱龙、竹龙、棕龙、板凳龙、百叶龙、荷花龙、火龙、鸡毛龙、肉龙等等；北方龙舞的制作一般高大粗重，风格古朴刚劲；南方龙舞则精巧细致，活泼敏捷。龙舞从色彩上可分为黄、白、青、红、黑等，以黄龙最为尊贵。龙舞的构图和动作一般具有“圆曲”、“翻滚”、“绞缠”、“穿插”、“窜跃”等特征。龙舞的传统表演程序一般为：“请龙”、“出龙”、“舞龙”和“送龙”。民间有“七八岁玩草龙，十五六耍小龙，青壮年舞大龙”的说法。舞龙人数少则一人舞双龙，多则百人舞一大龙。
　　龙是中华民族的图腾和信奉的祖先；龙舞是华夏精神的象征，它体现了中华民族团结合力、奋发开拓的精神面貌，包含了天人和谐、造福人类的文化内涵，是中国人在吉庆和祝福时节最常见的娱乐方式，气氛热烈，催人振奋，是中华民族极为珍贵的文化遗产。
　　铜梁龙舞系流传于重庆市铜梁县境内的一种以龙为主要道具的舞蹈艺术形式。它兴起于明，鼎盛于清，在当代重放异彩，饮誉全球。
　　铜梁龙舞包括龙灯舞和彩灯舞两大系列。龙灯舞主要包括大蠕龙、火龙、稻草龙、笋壳龙、黄荆龙、板凳龙、正龙、小彩龙、竹梆龙、荷花龙十个品种，其中以大蠕龙最有特色。彩灯舞主要包括鱼跃龙门、泥鳅吃汤圆、三条、十八学士、亮狮、开山虎、蚌壳精、犀牛望月、猪啃南瓜、高台龙狮舞、雁塔题名、南瓜棚十二个品种。
　　铜梁龙舞有与民俗活动紧密相连、套路丰富、动律谐趣的特点，伴奏音乐独特，道具构思巧妙，造型夸张，服饰俭朴大方，舞者参舞自由，退舞方便，群众参与性极强。
　　铜梁龙舞体现了团结合力、造福人类、奋发向上、与天和谐的精神，同时具有娱神娱人、彰显威力等社会功能。铜梁龙舞闻名于世的仅大蠕龙、火龙等少数品种，多数龙舞品种已处于濒危境地，亟待保护和拯救。",12832,龙舞（铜梁龙舞）,传统舞蹈,2006(第一批),500000,Ⅲ-004_01_500000,29.556808,106.563288,重庆
66,"申报地区或单位：重庆市酉阳土家族苗族自治县
　　
　　摆手舞也称“舍巴日”，是土家族春节期间在土王庙前表演的一种仪式性集体民间舞蹈，流传于湖南省的永顺、龙山、保靖一带及湖北、四川两省交界的土家族聚居地区。
　　摆手舞有“大摆手”和“小摆手”之分，大摆手表演三至五年举行一次，历时七八天，有数万人参加，表演中有复杂的军事狩猎内容，需摆出套路阵法；小摆手表演则每年都在土家族村寨举行，它以农耕为主要内容，舞蹈时参与者围成多层圆圈，一人领舞，众人随跳，具有很强的即兴性。
　　隶属于重庆市的酉阳和酉水河上游的鄂西，同下游的湘西山同脉水同源。此地春秋时期为巴国南境，西汉时建县，在湖南省境内辖有永顺、古丈、龙山三县。土家族强宗大姓彭、白、田三族之祖，曾在洞庭湖地区多次遭遇战争，被迫逆流而上，定居于酉水河中游的可大和后溪等地，带来了祭祀土王和先祖的仪式。此后，土家族摆手舞在这一带广为流传。
　　酉阳摆手舞具有独特的民族个性和地域特色，舞姿多模仿跋山涉水、农事劳动、战斗姿态、雄鹰展翅和日常生活等动作，舒展大方，生活气氛浓郁，表现出土家人粗犷豪放的性格。其舞蹈动作有“单摆”、“双摆”、“抖虼蚤”、“撵野猪”、“叫花子烤火”、“螃蟹上树”、“岩鹰展翅”、“状元踢死府台官”等二十多种，队列有环形摆、双圆摆、双铜钱、插花摆、一条龙、螺丝旋顶、绕山涉水等三十多种。
　　酉阳摆手舞形象地反映了湘鄂渝黔边界农耕渔猎时期土家先民的生产生活习俗，史诗般地表现了土家族远道迁徙、狩猎征战、刀耕火种、饮食起居的状况。它融歌、舞、乐于一体，汇聚了丰富的民歌、民谣和民间传说，成为土家族文化传承延续的重要方式。近年来，酉阳摆手舞面临传承危机，急需抢救保护。",12924,土家族摆手舞（酉阳摆手舞）,传统舞蹈,2008(第二批),500000,Ⅲ-017_02_500242,29.556808,106.563288,
47,"申报地区或单位：重庆市黔江区
　　
　　南溪号子流行于重庆市黔江区，它的雏形是土家族农民在劳动中解乏鼓劲的劳动号子和山歌号子，与薅草锣鼓近似。在长时期的传唱过程中，南溪号子逐步发展成为一种自成一格的特殊山歌品种，它既不同于周边的川江号子、纤夫号子，也有别于广泛传唱在武陵山区的其他劳动号子和山歌号子。
　　南溪号子歌词多为即兴创作，但其腔调和唱法却比较固定。唱腔主要有大板腔、九道拐、三台声、打闹台、南河号、喇叭号等十余种。其基本唱法为一人领喊，二人或三人扮尖声（即喊高音），三人或更多的人喊低音，众人帮腔，从而形成高中低声部互相应和、在山野间悠扬激荡的天籁之声。
　　南溪号子的内容涉及土家族历史、地理、民间传说，传达出许多古老的历史文化信息。它是土家族音乐文化的遗存，具有较高的艺术价值，同时又能丰富人民群众的文化生活，服务于当代社会的精神文明建设。
　　现在整个黔江区能唱南溪号子的不到十人，且都年事已高，中青年中没有一人能喊唱号子。这一民间音乐样式濒危状况严重，急需进行抢救和保护。",12452,南溪号子,传统音乐,2006(第一批),500000,Ⅱ-025_01_500114,29.556808,106.563288,
57,"申报地区或单位：重庆市綦江区&lt;br /&gt;
　　
　　唢呐是阿拉伯语“surna”(祖尔纳)的音译，古称“琐嘹”、“苏尔奈”，在亚、非、欧的多个国家广泛流传，至迟于金元时期传入中国。在中国民间，它还有铜笛、锡笛、梨花、海笛等名称。此外，福建南曲演奏中使用的小唢呐称为“嗳仔”或“南嗳”；莆仙戏伴奏使用的唢呐称为“梅花”或“吹鞭”，较大的一种则称“大笼”或“大海笛”；维吾尔族的全木唢呐称为“苏尔奈”；藏、苗、蒙古、朝鲜等族也各有形制不同的唢呐。
　　唢呐由哨、芯子、气盘、杆、铜碗等部分组成，其按音孔根据七声音阶顺次排列，各个孔距基本相等，可翻转七调，音域一般为两个八度加大二度。唢呐有滑音、吐音、气拱音、气顶音、打嘟噜、循环换气（长时间吹气不断）等多种吹奏技巧，是一种表现力很强的独奏乐器。
　　唢呐音量洪大，音色高亢明亮，是吹打乐队中不可缺少的乐器之一，在古代除吹奏军乐外还用于衙门鼓吹及戏曲、歌舞等的伴奏，在民间日常生活中则多用于节庆、婚丧嫁娶和戏剧场面。
　　永城吹打是流传于重庆市綦江一带的民间器乐品种，其渊源可追溯至明末清初。当时四川受战乱和瘟疫影响，人口急剧减少，出现了“湖广填四川”的人口大迁徙，多种地域文化随之传入四川，与当地民俗相交融，永城吹打便是在这种文化背景下形成发展起来的。演奏永城吹打的綦江刘家乐班迄今已传承十八代，前后历经三百多年，在当地产生了很大的影响。
　　永城吹打的演奏乐器由唢呐和打击乐组成，唢呐有叽呐子、三台、二台、头台、特台等七种形制，打击乐器则包括川钹、堂鼓、竹节鼓、苏镲、铰子、马锣、大鼓等。永城吹打以唢呐演奏见长，音域宽广，达四个多八度，可形成二声部或三声部复调雏形，音色高亢，气势恢宏，在民间吹打乐中别具一格。永城吹打按活动形式可分为“坐堂”和“行路”两种，按演奏形式可分为“贯吹贯打”、“夹吹夹打”两类，按音乐风格则可分为“悲调”、“喜庆”和“通江”三类。永城吹打拥有上千首曲目，代表性乐曲有《哥哥送亲》、《闹新娘》、《吊丧》、《懒蛇上坡》、《焰灯蛾》等。
　　永城吹打以丰富的曲目和精湛的技巧赢得了当地群众的喜爱，特别是其中的大台（大唢呐）和特台（倍低音唢呐），对现代民族管弦乐队中管乐声部低音表现、音域拓宽、色彩丰富等问题的解决具有重要的理论和实践启迪作用。随着现代化进程的加速，永城吹打逐渐失去了赖以生存的土壤，其演奏者多以务农为生，许多人迫于生计外出打工，极大地削弱了传统乐班的稳定性。与此同时，许多技艺高超的艺人年事已高，后继人才十分匮乏。永城吹打至此已处于濒危境地，亟待抢救保护。",12518,唢呐艺术（永城吹打）,传统音乐,2008(第二批),500000,Ⅱ-037_02_500110,29.556808,106.563288,重庆
49,"申报地区或单位：重庆市渝中区
　　
　　刘氏刺熨疗法属重庆刘氏家族的医术，自清顺治年间刘氏先祖从湖广迁来重庆之时始，迄今约三百五十年，传承了十五代。
　　刘氏刺熨疗法包括刺血术和火熨术两大类别。刺血术包括放痧法、刮痧法、揪痧法、挑疳法、药针法、火针法、放血法、双针一罐法等。火熨术包括滚蛋法、烧灯火、扑灰碗、趟热敷、滚药包、黄蜡灸、火酒法、艾灸法等。
　　刘氏刺熨疗法有理论依据，专科疗效，临床针对性以及操作隐秘性和药材地源性等显著特征，是中国民间医术的一个重要组成部分，是非常有效的民间医术绝活。发掘、抢救、保护刘氏刺熨疗法，既有重要的学术研究价值，又有鲜明的实际应用价值。而其家族内部口传心授的传承方式决定了该疗法的传承不广，随时都有可能断裂传承链条，亟待国家保护。
　　
　　",14835,针灸（刘氏刺熨疗法）,传统医药,2008(第二批),500000,Ⅸ-005_02_500103,29.556808,106.563288,重庆
54,,23839,针灸（赵氏雷火灸）,传统医药,2021(第五批),500000,,29.556808,106.563288,重庆
58,,23845,中医正骨疗法（燕青门正骨疗法）,传统医药,2021(第五批),500000,,29.556808,106.563288,重庆
